ZIP,Year,avg_fire_risk_score,avg_tmax_c,avg_tmin_c,tot_prcp_mm,log_gis_acres,fire_occurred,total_population,median_income,year_sin
93523,2019,0.866,29.58854838709677,14.242857142857144,0.0,0.0,0,3681.0,66583.0,1.0
93523,2020,0.7383333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,3681.0,66583.0,1.2246467991473532e-16
93523,2021,0.7600000000000001,29.58854838709677,14.242857142857144,0.0,0.0,0,3681.0,66583.0,-1.0
93526,2018,0.714,29.58854838709677,14.242857142857144,0.0,0.0,0,912.0,61563.0,0.0
93526,2019,0.678,29.58854838709677,14.242857142857144,0.0,0.0,0,912.0,61563.0,1.0
93526,2020,0.6483333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,912.0,61563.0,1.2246467991473532e-16
93526,2021,0.6633333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,912.0,61563.0,-1.0
93527,2018,1.034,29.58854838709677,14.242857142857144,0.0,0.0,0,1801.0,82667.0,0.0
93527,2019,1.218,29.58854838709677,14.242857142857144,0.0,0.0,0,1801.0,82667.0,1.0
93527,2020,0.9033333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,1801.0,82667.0,1.2246467991473532e-16
93527,2021,0.9416666666666668,29.58854838709677,14.242857142857144,0.0,0.0,0,1801.0,82667.0,-1.0
93528,2018,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,77.0,89916.0,0.0
93528,2019,0.155,29.58854838709677,14.242857142857144,0.0,0.0,0,77.0,89916.0,1.0
93528,2020,0.25,29.58854838709677,14.242857142857144,0.0,0.0,0,77.0,89916.0,1.2246467991473532e-16
93528,2021,0.2333333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,77.0,89916.0,-1.0
93529,2018,2.241,29.58854838709677,14.242857142857144,0.0,0.0,0,209.0,40703.0,0.0
93529,2019,2.4989999999999997,29.58854838709677,14.242857142857144,0.0,0.0,0,209.0,40703.0,1.0
93529,2020,2.46,29.58854838709677,14.242857142857144,0.0,0.0,0,209.0,40703.0,1.2246467991473532e-16
93529,2021,2.5116666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,209.0,40703.0,-1.0
93530,2018,0.5,29.58854838709677,14.242857142857144,0.0,0.0,0,21.0,89916.0,0.0
93530,2019,1.0,29.58854838709677,14.242857142857144,0.0,0.0,0,21.0,89916.0,1.0
93530,2020,0.8333333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,21.0,89916.0,1.2246467991473532e-16
93530,2021,0.8333333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,21.0,89916.0,-1.0
93531,2018,2.342,37.71612903225807,21.748387096774195,0.0,0.0,0,497.0,104044.0,0.0
93531,2019,2.522,37.71612903225807,21.748387096774195,0.0,0.0,0,497.0,104044.0,1.0
93531,2020,2.66,37.71612903225807,21.748387096774195,0.0,5.487977844129697,1,497.0,104044.0,1.2246467991473532e-16
93531,2021,2.6166666666666667,37.71612903225807,21.748387096774195,0.0,0.0,0,497.0,104044.0,-1.0
93532,2018,2.648,32.72258064516129,20.61290322580645,0.0,0.0,0,2762.0,99432.0,0.0
93532,2019,2.6,32.72258064516129,20.61290322580645,0.0,0.0,0,2762.0,99432.0,1.0
93532,2020,1.9283333333333335,32.72258064516129,20.61290322580645,0.0,7.468909996443555,1,2762.0,99432.0,1.2246467991473532e-16
93532,2021,2.04,32.72258064516129,20.61290322580645,0.0,0.0,0,2762.0,99432.0,-1.0
93534,2018,0.3125,29.58854838709677,14.242857142857144,0.0,0.0,0,42290.0,58891.0,0.0
93534,2019,0.35000000000000003,29.58854838709677,14.242857142857144,0.0,0.0,0,42290.0,58891.0,1.0
93534,2020,0.37666666666666665,29.58854838709677,14.242857142857144,0.0,0.0,0,42290.0,58891.0,1.2246467991473532e-16
93534,2021,0.41333333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,42290.0,58891.0,-1.0
93535,2018,0.4208333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,80478.0,65989.0,0.0
93535,2019,0.38083333333333336,29.58854838709677,14.242857142857144,0.0,0.0,0,80478.0,65989.0,1.0
93535,2020,0.5416666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,80478.0,65989.0,1.2246467991473532e-16
93535,2021,0.57,29.58854838709677,14.242857142857144,0.0,0.0,0,80478.0,65989.0,-1.0
93536,2018,0.7408333333333333,34.733333333333334,15.743333333333334,0.0,7.182953906454472,1,72013.0,102927.0,0.0
93536,2019,0.5583333333333332,34.733333333333334,15.743333333333334,0.0,0.0,0,72013.0,102927.0,1.0
93536,2020,0.5833333333333334,35.66413978494624,16.95940860215054,0.0,6.024000113416976,1,72013.0,102927.0,1.2246467991473532e-16
93536,2021,0.6333333333333333,37.640322580645154,21.388709677419357,0.0,5.965621319063462,1,72013.0,102927.0,-1.0
93541,2018,1.828,39.03225806451613,14.374193548387098,0.0,0.0,0,889.0,117719.0,0.0
93541,2019,1.6316666666666666,39.03225806451613,14.374193548387098,0.0,0.0,0,889.0,117719.0,1.0
93541,2020,1.5266666666666666,39.03225806451613,14.374193548387098,0.0,9.999323684912238,1,889.0,117719.0,1.2246467991473532e-16
93541,2021,1.49,39.03225806451613,14.374193548387098,0.0,0.0,0,889.0,117719.0,-1.0
93542,2018,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,0.0
93542,2019,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.0
93542,2020,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.2246467991473532e-16
93542,2021,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,-1.0
93543,2018,1.3359999999999999,33.71666666666667,16.456666666666667,0.0,0.0,0,12217.0,69375.0,0.0
93543,2019,1.2283333333333333,33.71666666666667,16.456666666666667,0.0,5.207945513113358,1,12217.0,69375.0,1.0
93543,2020,1.0633333333333332,33.71666666666667,16.456666666666667,0.0,0.0,0,12217.0,69375.0,1.2246467991473532e-16
93543,2021,1.0450000000000002,33.71666666666667,16.456666666666667,0.0,0.0,0,12217.0,69375.0,-1.0
93544,2018,1.012,29.46451612903226,13.12258064516129,0.0,0.0,0,1201.0,87069.0,0.0
93544,2019,1.056,29.46451612903226,13.12258064516129,0.0,0.0,0,1201.0,87069.0,1.0
93544,2020,0.9283333333333333,29.46451612903226,13.12258064516129,0.0,0.0,0,1201.0,87069.0,1.2246467991473532e-16
93544,2021,1.0016666666666667,29.46451612903226,13.12258064516129,0.0,7.8817539314675145,1,1201.0,87069.0,-1.0
93545,2018,0.5933333333333334,31.74032258064516,10.969086021505378,24.400000000000002,10.13375264536977,1,1394.0,49635.0,0.0
93545,2019,0.5083333333333333,31.74032258064516,10.969086021505378,24.400000000000002,0.0,0,1394.0,49635.0,1.0
93545,2020,0.7633333333333333,31.74032258064516,10.969086021505378,24.400000000000002,0.0,0,1394.0,49635.0,1.2246467991473532e-16
93545,2021,0.8450000000000001,37.11333333333334,13.11,0.0,8.191643367478964,1,1394.0,49635.0,-1.0
93546,2018,2.1683333333333334,37.80161290322581,14.940322580645164,19.45,7.562228333782691,1,8803.0,96481.0,0.0
93546,2019,2.106666666666667,37.80161290322581,14.940322580645164,19.45,0.0,0,8803.0,96481.0,1.0
93546,2020,1.8333333333333333,38.91290322580645,13.080645161290322,0.0,6.621392069781088,1,8803.0,96481.0,1.2246467991473532e-16
93546,2021,1.86,38.91290322580645,13.080645161290322,0.0,0.0,0,8803.0,96481.0,-1.0
93549,2018,0.63,37.73225806451613,12.90322580645161,0.3,0.0,0,244.0,73125.0,0.0
93549,2019,0.584,37.73225806451613,12.90322580645161,0.3,0.0,0,244.0,73125.0,1.0
93549,2020,0.7383333333333333,37.73225806451613,12.90322580645161,0.3,0.0,0,244.0,73125.0,1.2246467991473532e-16
93549,2021,0.6883333333333334,37.73225806451613,12.90322580645161,0.3,2.4326395480706315,1,244.0,73125.0,-1.0
93550,2018,0.48500000000000004,36.30333333333333,15.306666666666667,0.0,0.0,0,79929.0,63811.0,0.0
93550,2019,0.4275,36.30333333333333,15.306666666666667,0.0,0.0,0,79929.0,63811.0,1.0
93550,2020,0.44166666666666665,36.30333333333333,15.306666666666667,0.0,13.453089134593961,1,79929.0,63811.0,1.2246467991473532e-16
93550,2021,0.4633333333333334,36.30333333333333,15.306666666666667,0.0,0.0,0,79929.0,63811.0,-1.0
93551,2018,0.7458333333333332,25.13,9.663333333333332,0.3,3.8629933785898176,1,54956.0,110850.0,0.0
93551,2019,0.7216666666666667,25.13,9.663333333333332,0.3,0.0,0,54956.0,110850.0,1.0
93551,2020,0.5616666666666666,38.52258064516129,20.148387096774197,1.8,4.322057391799744,1,54956.0,110850.0,1.2246467991473532e-16
93551,2021,0.6216666666666667,38.52258064516129,20.148387096774197,1.8,0.0,0,54956.0,110850.0,-1.0
93552,2018,0.2316666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,43903.0,84894.0,0.0
93552,2019,0.21666666666666665,29.58854838709677,14.242857142857144,0.0,0.0,0,43903.0,84894.0,1.0
93552,2020,0.49333333333333335,29.58854838709677,14.242857142857144,0.0,0.0,0,43903.0,84894.0,1.2246467991473532e-16
93552,2021,0.5016666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,43903.0,84894.0,-1.0
93553,2018,1.458,29.58854838709677,14.242857142857144,0.0,0.0,0,1349.0,73029.0,0.0
93553,2019,1.544,29.58854838709677,14.242857142857144,0.0,0.0,0,1349.0,73029.0,1.0
93553,2020,1.105,29.58854838709677,14.242857142857144,0.0,0.0,0,1349.0,73029.0,1.2246467991473532e-16
93553,2021,1.095,29.58854838709677,14.242857142857144,0.0,0.0,0,1349.0,73029.0,-1.0
93554,2018,0.41333333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,102.0,89916.0,0.0
93554,2019,0.48,29.58854838709677,14.242857142857144,0.0,0.0,0,102.0,89916.0,1.0
93554,2020,0.7050000000000001,29.58854838709677,14.242857142857144,0.0,0.0,0,102.0,89916.0,1.2246467991473532e-16
93554,2021,0.48,29.58854838709677,14.242857142857144,0.0,0.0,0,102.0,89916.0,-1.0
93555,2018,1.0725,29.58854838709677,14.242857142857144,0.0,0.0,0,33629.0,84141.0,0.0
93555,2019,1.015,29.58854838709677,14.242857142857144,0.0,0.0,0,33629.0,84141.0,1.0
93555,2020,0.815,29.58854838709677,14.242857142857144,0.0,0.0,0,33629.0,84141.0,1.2246467991473532e-16
93555,2021,0.8233333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,33629.0,84141.0,-1.0
93558,2018,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,0.0,89916.0,0.0
93558,2019,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,0.0,89916.0,1.0
93558,2020,0.3333333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,0.0,89916.0,1.2246467991473532e-16
93558,2021,0.5333333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,0.0,89916.0,-1.0
93560,2018,0.952,29.58854838709677,14.242857142857144,0.0,0.0,0,21537.0,76204.0,0.0
93560,2019,0.8699999999999999,29.58854838709677,14.242857142857144,0.0,0.0,0,21537.0,76204.0,1.0
93560,2020,0.7833333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,21537.0,76204.0,1.2246467991473532e-16
93560,2021,0.6283333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,21537.0,76204.0,-1.0
93561,2018,1.6258333333333335,31.258064516129036,18.783870967741933,0.0,2.043160523386461,1,31179.0,86149.0,0.0
93561,2019,1.5583333333333333,31.258064516129036,18.783870967741933,0.0,0.0,0,31179.0,86149.0,1.0
93561,2020,1.5200000000000002,29.98992532855436,18.52636798088411,0.0,6.640751526113096,1,31179.0,86149.0,1.2246467991473532e-16
93561,2021,1.5583333333333333,33.61612903225806,21.39354838709677,0.3,4.727367977807546,1,31179.0,86149.0,-1.0
93562,2018,0.7175,29.58854838709677,14.242857142857144,0.0,0.0,0,1822.0,67643.0,0.0
93562,2019,0.63,29.58854838709677,14.242857142857144,0.0,0.0,0,1822.0,67643.0,1.0
93562,2020,0.515,29.58854838709677,14.242857142857144,0.0,0.0,0,1822.0,67643.0,1.2246467991473532e-16
93562,2021,0.48666666666666664,29.58854838709677,14.242857142857144,0.0,0.0,0,1822.0,67643.0,-1.0
93563,2018,2.763333333333333,30.916129032258066,10.648387096774194,0.0,0.0,0,218.0,89916.0,0.0
93563,2019,2.1733333333333333,30.916129032258066,10.648387096774194,0.0,0.0,0,218.0,89916.0,1.0
93563,2020,1.455,30.916129032258066,10.648387096774194,0.0,3.4628454168673146,1,218.0,89916.0,1.2246467991473532e-16
93563,2021,1.83,25.793333333333333,8.55,0.0,5.922855137804294,1,218.0,89916.0,-1.0
93581,2018,1.0,29.58854838709677,14.242857142857144,0.0,0.0,0,3447.0,89916.0,0.0
93581,2019,1.0,29.58854838709677,14.242857142857144,0.0,0.0,0,3447.0,89916.0,1.0
93581,2020,0.3333333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,3447.0,89916.0,1.2246467991473532e-16
93581,2021,0.17833333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,3447.0,89916.0,-1.0
93590,2018,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,0.0
93590,2019,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.0
93590,2020,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.2246467991473532e-16
93590,2021,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,-1.0
93591,2018,1.096,29.58854838709677,14.242857142857144,0.0,0.0,0,7531.0,60903.0,0.0
93591,2019,1.134,29.58854838709677,14.242857142857144,0.0,0.0,0,7531.0,60903.0,1.0
93591,2020,0.8716666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,7531.0,60903.0,1.2246467991473532e-16
93591,2021,0.8850000000000001,29.58854838709677,14.242857142857144,0.0,0.0,0,7531.0,60903.0,-1.0
93601,2018,2.348,29.58854838709677,14.242857142857144,0.0,0.0,0,1248.0,76429.0,0.0
93601,2019,2.372,29.58854838709677,14.242857142857144,0.0,0.0,0,1248.0,76429.0,1.0
93601,2020,2.2083333333333335,29.58854838709677,14.242857142857144,0.0,0.0,0,1248.0,76429.0,1.2246467991473532e-16
93601,2021,2.3916666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,1248.0,76429.0,-1.0
93602,2018,2.353,34.79,17.83,0.0,3.9153421908326376,1,3091.0,74965.0,0.0
93602,2019,2.515,34.79,17.83,0.0,0.0,0,3091.0,74965.0,1.0
93602,2020,2.111666666666667,34.79,17.83,0.0,0.0,0,3091.0,74965.0,1.2246467991473532e-16
93602,2021,2.3783333333333334,36.11666666666667,20.073333333333338,0.0,7.4660862418832545,1,3091.0,74965.0,-1.0
93603,2018,2.07,37.47741935483871,21.16774193548387,0.0,0.0,0,177.0,63125.0,0.0
93603,2019,2.3425000000000002,37.47741935483871,21.16774193548387,0.0,8.012582481667879,1,177.0,63125.0,1.0
93603,2020,2.2066666666666666,37.47741935483871,21.16774193548387,0.0,0.0,0,177.0,63125.0,1.2246467991473532e-16
93603,2021,2.2466666666666666,30.906451612903226,15.04516129032258,0.0,6.046142723812236,1,177.0,63125.0,-1.0
93604,2018,2.376,29.58854838709677,14.242857142857144,0.0,0.0,0,518.0,181375.0,0.0
93604,2019,2.3666666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,518.0,181375.0,1.0
93604,2020,2.1366666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,518.0,181375.0,1.2246467991473532e-16
93604,2021,2.348333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,518.0,181375.0,-1.0
93605,2018,2.1075,20.666666666666668,7.983333333333333,42.5,5.1122749760298785,1,83.0,89916.0,0.0
93605,2019,2.185,20.666666666666668,7.983333333333333,42.5,0.0,0,83.0,89916.0,1.0
93605,2020,1.54,20.666666666666668,7.983333333333333,42.5,0.0,0,83.0,89916.0,1.2246467991473532e-16
93605,2021,1.4766666666666666,20.666666666666668,7.983333333333333,42.5,0.0,0,83.0,89916.0,-1.0
93606,2018,0.02,29.58854838709677,14.242857142857144,0.0,0.0,0,1031.0,40313.0,0.0
93606,2019,0.11600000000000002,29.58854838709677,14.242857142857144,0.0,0.0,0,1031.0,40313.0,1.0
93606,2020,0.15666666666666665,29.58854838709677,14.242857142857144,0.0,0.0,0,1031.0,40313.0,1.2246467991473532e-16
93606,2021,0.14,29.58854838709677,14.242857142857144,0.0,0.0,0,1031.0,40313.0,-1.0
93607,2018,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,0.0
93607,2019,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.0
93607,2020,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.2246467991473532e-16
93607,2021,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,-1.0
93608,2018,0.0175,29.58854838709677,14.242857142857144,0.0,0.0,0,879.0,40583.0,0.0
93608,2019,0.02,29.58854838709677,14.242857142857144,0.0,0.0,0,879.0,40583.0,1.0
93608,2020,0.24,29.58854838709677,14.242857142857144,0.0,0.0,0,879.0,40583.0,1.2246467991473532e-16
93608,2021,0.255,29.58854838709677,14.242857142857144,0.0,0.0,0,879.0,40583.0,-1.0
93609,2018,0.19,29.58854838709677,14.242857142857144,0.0,0.0,0,5071.0,68454.0,0.0
93609,2019,0.196,29.58854838709677,14.242857142857144,0.0,0.0,0,5071.0,68454.0,1.0
93609,2020,0.31333333333333335,29.58854838709677,14.242857142857144,0.0,0.0,0,5071.0,68454.0,1.2246467991473532e-16
93609,2021,0.34500000000000003,29.58854838709677,14.242857142857144,0.0,0.0,0,5071.0,68454.0,-1.0
93610,2018,0.28900000000000003,29.58854838709677,14.242857142857144,0.0,0.0,0,24088.0,66567.0,0.0
93610,2019,0.22916666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,24088.0,66567.0,1.0
93610,2020,0.4083333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,24088.0,66567.0,1.2246467991473532e-16
93610,2021,0.4266666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,24088.0,66567.0,-1.0
93611,2018,0.5416666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,46631.0,114677.0,0.0
93611,2019,0.5325,29.58854838709677,14.242857142857144,0.0,0.0,0,46631.0,114677.0,1.0
93611,2020,0.33499999999999996,29.58854838709677,14.242857142857144,0.0,0.0,0,46631.0,114677.0,1.2246467991473532e-16
93611,2021,0.36999999999999994,29.58854838709677,14.242857142857144,0.0,0.0,0,46631.0,114677.0,-1.0
93612,2018,0.2041666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,37790.0,64079.0,0.0
93612,2019,0.19166666666666665,29.58854838709677,14.242857142857144,0.0,0.0,0,37790.0,64079.0,1.0
93612,2020,0.2833333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,37790.0,64079.0,1.2246467991473532e-16
93612,2021,0.325,29.58854838709677,14.242857142857144,0.0,0.0,0,37790.0,64079.0,-1.0
93613,2018,1.8,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,0.0
93613,2019,2.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.0
93613,2020,0.16666666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.2246467991473532e-16
93613,2021,0.16666666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,-1.0
93614,2018,2.366,29.58854838709677,14.242857142857144,0.0,0.0,0,11144.0,87393.0,0.0
93614,2019,1.9616666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,11144.0,87393.0,1.0
93614,2020,1.9083333333333332,29.58854838709677,14.242857142857144,0.0,0.0,0,11144.0,87393.0,1.2246467991473532e-16
93614,2021,2.473333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,11144.0,87393.0,-1.0
93615,2018,0.2375,29.58854838709677,14.242857142857144,0.0,0.0,0,5665.0,61107.0,0.0
93615,2019,0.265,29.58854838709677,14.242857142857144,0.0,0.0,0,5665.0,61107.0,1.0
93615,2020,0.3433333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,5665.0,61107.0,1.2246467991473532e-16
93615,2021,0.36000000000000004,29.58854838709677,14.242857142857144,0.0,0.0,0,5665.0,61107.0,-1.0
93616,2018,0.185,29.58854838709677,14.242857142857144,0.0,0.0,0,2173.0,56667.0,0.0
93616,2019,0.155,29.58854838709677,14.242857142857144,0.0,0.0,0,2173.0,56667.0,1.0
93616,2020,0.3283333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,2173.0,56667.0,1.2246467991473532e-16
93616,2021,0.33,29.58854838709677,14.242857142857144,0.0,0.0,0,2173.0,56667.0,-1.0
93618,2018,0.194,29.58854838709677,14.242857142857144,0.0,0.0,0,32223.0,63190.0,0.0
93618,2019,0.21800000000000003,29.58854838709677,14.242857142857144,0.0,0.0,0,32223.0,63190.0,1.0
93618,2020,0.3466666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,32223.0,63190.0,1.2246467991473532e-16
93618,2021,0.375,29.58854838709677,14.242857142857144,0.0,0.0,0,32223.0,63190.0,-1.0
93619,2018,0.6900000000000001,28.95806451612903,14.280645161290318,0.0,4.131968488368789,1,53381.0,138648.0,0.0
93619,2019,0.68,28.95806451612903,14.280645161290318,0.0,0.0,0,53381.0,138648.0,1.0
93619,2020,0.8633333333333333,34.236666666666665,18.540000000000003,0.0,4.877120663236016,1,53381.0,138648.0,1.2246467991473532e-16
93619,2021,0.86,36.11666666666667,20.073333333333338,0.0,4.689919523160307,1,53381.0,138648.0,-1.0
93620,2018,0.148,29.58854838709677,14.242857142857144,0.0,0.0,0,10173.0,49890.0,0.0
93620,2019,0.156,29.58854838709677,14.242857142857144,0.0,0.0,0,10173.0,49890.0,1.0
93620,2020,0.29,29.58854838709677,14.242857142857144,0.0,0.0,0,10173.0,49890.0,1.2246467991473532e-16
93620,2021,0.2966666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,10173.0,49890.0,-1.0
93621,2018,2.056,37.70645161290323,20.758064516129032,0.0,0.0,0,345.0,149750.0,0.0
93621,2019,2.036,37.70645161290323,20.758064516129032,0.0,0.0,0,345.0,149750.0,1.0
93621,2020,1.8883333333333334,37.70645161290323,20.758064516129032,0.0,5.983121187883998,1,345.0,149750.0,1.2246467991473532e-16
93621,2021,1.8283333333333331,37.70645161290323,20.758064516129032,0.0,0.0,0,345.0,149750.0,-1.0
93622,2018,0.082,28.958064516129035,14.28064516129032,0.0,9.07065810142714,1,9683.0,46510.0,0.0
93622,2019,0.098,26.276666666666664,12.673333333333334,9.9,5.416349926626168,1,9683.0,46510.0,1.0
93622,2020,0.245,26.276666666666664,12.673333333333334,9.9,0.0,0,9683.0,46510.0,1.2246467991473532e-16
93622,2021,0.25666666666666665,26.276666666666664,12.673333333333334,9.9,0.0,0,9683.0,46510.0,-1.0
93623,2018,2.813333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,4.0,89916.0,0.0
93623,2019,2.793333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,4.0,89916.0,1.0
93623,2020,1.71,29.58854838709677,14.242857142857144,0.0,0.0,0,4.0,89916.0,1.2246467991473532e-16
93623,2021,1.7216666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,4.0,89916.0,-1.0
93624,2018,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,764.0,39444.0,0.0
93624,2019,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,764.0,39444.0,1.0
93624,2020,0.20333333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,764.0,39444.0,1.2246467991473532e-16
93624,2021,0.22166666666666668,29.58854838709677,14.242857142857144,0.0,0.0,0,764.0,39444.0,-1.0
93625,2018,0.177,29.58854838709677,14.242857142857144,0.0,0.0,0,8889.0,64792.0,0.0
93625,2019,0.14166666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,8889.0,64792.0,1.0
93625,2020,0.33499999999999996,29.58854838709677,14.242857142857144,0.0,0.0,0,8889.0,64792.0,1.2246467991473532e-16
93625,2021,0.38000000000000006,29.58854838709677,14.242857142857144,0.0,0.0,0,8889.0,64792.0,-1.0
93626,2018,1.584,34.79,17.83,0.0,7.68031004248968,1,3039.0,149565.0,0.0
93626,2019,1.6460000000000001,34.79,17.83,0.0,0.0,0,3039.0,149565.0,1.0
93626,2020,1.4316666666666666,34.79,17.83,0.0,0.0,0,3039.0,149565.0,1.2246467991473532e-16
93626,2021,1.4000000000000001,36.11666666666667,20.073333333333338,0.0,5.8928806294667995,1,3039.0,149565.0,-1.0
93627,2018,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,295.0,85347.0,0.0
93627,2019,0.08,29.58854838709677,14.242857142857144,0.0,0.0,0,295.0,85347.0,1.0
93627,2020,0.08333333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,295.0,85347.0,1.2246467991473532e-16
93627,2021,0.08333333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,295.0,85347.0,-1.0
93628,2018,2.2825,29.58854838709677,14.242857142857144,0.0,0.0,0,397.0,89916.0,0.0
93628,2019,2.295,29.58854838709677,14.242857142857144,0.0,0.0,0,397.0,89916.0,1.0
93628,2020,1.61,29.58854838709677,14.242857142857144,0.0,0.0,0,397.0,89916.0,1.2246467991473532e-16
93628,2021,1.7333333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,397.0,89916.0,-1.0
93629,2018,0.38,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,0.0
93629,2019,2.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.0
93629,2020,0.6666666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.2246467991473532e-16
93629,2021,0.6666666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,-1.0
93630,2018,0.18666666666666668,29.58854838709677,14.242857142857144,0.0,0.0,0,21352.0,60388.0,0.0
93630,2019,0.16,29.58854838709677,14.242857142857144,0.0,0.0,0,21352.0,60388.0,1.0
93630,2020,0.32166666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,21352.0,60388.0,1.2246467991473532e-16
93630,2021,0.3066666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,21352.0,60388.0,-1.0
93631,2018,0.3,29.58854838709677,14.242857142857144,0.0,0.0,0,16656.0,81226.0,0.0
93631,2019,0.30333333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,16656.0,81226.0,1.0
93631,2020,0.425,29.58854838709677,14.242857142857144,0.0,0.0,0,16656.0,81226.0,1.2246467991473532e-16
93631,2021,0.4633333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,16656.0,81226.0,-1.0
93633,2018,2.9450000000000003,29.58854838709677,14.242857142857144,0.0,0.0,0,32.0,89916.0,0.0
93633,2019,2.875,29.58854838709677,14.242857142857144,0.0,0.0,0,32.0,89916.0,1.0
93633,2020,1.61,29.58854838709677,14.242857142857144,0.0,0.0,0,32.0,89916.0,1.2246467991473532e-16
93633,2021,1.5999999999999999,29.58854838709677,14.242857142857144,0.0,0.0,0,32.0,89916.0,-1.0
93634,2018,2.34125,34.593333333333334,19.5,0.0,0.0,0,25.0,89916.0,0.0
93634,2019,2.325,34.593333333333334,19.5,0.0,3.6056360964872973,1,25.0,89916.0,1.0
